kepid,kepoi_name,koi_disposition,koi_score,koi_period,koi_duration,koi_depth,koi_time0bk,koi_prad,koi_ror,koi_dor,koi_impact,koi_incl,koi_srad,koi_smass,koi_steff,koi_slogg,koi_smet,koi_kepmag,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_vet_stat,koi_vet_date,koi_disp_prov,koi_period_err1,koi_period_err2,koi_duration_err1,koi_duration_err2,koi_depth_err1,koi_depth_err2,koi_prad_err1,koi_prad_err2,koi_steff_err1,koi_steff_err2
6525398,K05294.01,FALSE POSITIVE,0.0782,252.04444,5.13,1502.0,265.201,2.49,0.034282,382.0,0.1903,89.95,0.664,0.673,4514.0,4.621,-0.12,15.884,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.02749,-0.02749,1.3,-1.3,356.0,-356.0,0.21,-0.23,148.0,-136.0
6526377,K05295.01,FALSE POSITIVE,0.0,1.39508873,2.09,923.0899999999998,132.059107,32.004999999999995,0.25585610000000003,4.2587478999999995,1.2249,73.89199999999998,1.1261,0.8587,5592.5,4.2625,-0.11200000000000002,11.809,1,0,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0021547999999999997,-0.002152,0.34009999999999996,-0.34009999999999996,123.4,-122.9,9.12,-7.290999999999999,160.8,-154.1
1164301,K04921.01,CANDIDATE,0.2799,95.688682,6.465,453.8,224.2893,28.41,0.019927,97.2,0.5497,89.95,13.056,2.981,5040.0,2.681,0.07,13.933,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.003599,-0.003599,0.903,-0.903,61.6,-61.6,1.13,-10.16,60.0,-189.0
1297263,K04922.01,FALSE POSITIVE,0.3055,153.521361,3.893,255.2,281.2973,3.09,0.014711,302.0,0.1485,89.95,1.921,1.2,6233.0,3.951,-0.14,13.636,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.004335,-0.004335,0.705,-0.705,51.9,-51.9,1.13,-1.2,193.0,-225.0
1429589,K04923.01,CANDIDATE,0.7393,38.168652,5.086,90.6,144.4713,1.4,0.008741,57.8,0.0283,89.95,1.465,1.026,6164.0,4.117,-0.28,13.195,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.001068,-0.001068,0.954,-0.954,12.6,-12.6,0.67,-0.39,165.0,-191.0
1572948,K04924.01,FALSE POSITIVE,0.0,3.0031801,2.814,374.7,132.1161,4.7,0.024342,2.64,0.98,68.19,1.768,1.349,6606.0,4.071,-0.16,14.526,0,0,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.000177,-0.000177,0.136,-0.136,27.7,-27.7,1.41,-1.55,181.0,-250.0
1725193,K04925.01,FALSE POSITIVE,0.0,2.96384168,5.4768,35653.0,134.119473,43.7,0.34562,3.62,1.059,73.0,1.158,1.154,6095.0,4.371,0.14,14.502,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,8.19e-07,-8.19e-07,0.0153,-0.0153,71.4,-71.4,13.97,-6.0,169.0,-232.0
1865864,K04926.01,CANDIDATE,0.523,69.089357,6.207,475.1,135.4461,1.47,0.019304,86.6,0.051,89.97,0.698,0.679,4848.0,4.581,-0.28,15.572,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.002371,-0.002371,0.93,-0.93,73.5,-73.5,0.13,-0.14,131.0,-146.0
1870398,K04927.01,FALSE POSITIVE,0.0,43.142257,61.73,283.2,132.3007,37.88,0.196112,1.579,1.179,41.66,1.769,1.338,6198.0,4.069,0.14,14.756,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.002967,-0.002967,3.0,-3.0,11.4,-11.4,6.94,-8.46,74.0,-80.0
1873513,K04928.01,CONFIRMED,0.998,3.290304098,1.7215,13553.0,131.90944,4.91,0.105209,16.097,0.09,89.68,0.427,0.43,3386.0,4.81,0.48,15.669,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,4.432e-06,-4.432e-06,0.0126,-0.0126,64.8,-64.8,0.41,-0.11,103.0,-33.0
4164511,K05046.01,CANDIDATE,0.3671,40.9882124,3.599,145.8,152.2483,1.44,0.011238,84.8,0.2697,89.95,1.174,1.068,6705.0,4.328,-0.54,13.006,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0006804,-0.0006804,0.382,-0.382,20.8,-20.8,0.57,-0.19,159.0,-217.0
4179201,K05047.01,FALSE POSITIVE,0.0504,326.70552,3.36,794.0,439.648,2.83,0.025926,760.0,0.0826,89.95,0.998,0.789,6036.0,4.337,-0.78,14.703,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01306,-0.01306,1.3,-1.3,129.0,-129.0,1.06,-0.56,187.0,-169.0
4241238,K05048.01,CANDIDATE,0.4704,138.333748,2.391,603.6,209.39452,6.28,0.02258,404.0,0.4579,89.95,2.547,0.916,4948.0,3.588,-0.18,13.419,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.00169,-0.00169,0.271,-0.271,84.6,-84.6,4.32,-1.18,126.0,-101.0
4242806,K05049.01,FALSE POSITIVE,0.0563,343.49816,7.46,431.0,340.5486,1.27,0.018707,336.0,0.3516,89.95,0.624,0.614,4256.0,4.635,-0.16,14.26,1,0,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.02223,-0.02223,2.2,-2.2,99.8,-99.8,0.1,-0.13,126.0,-135.0
4245861,K05050.01,FALSE POSITIVE,0.0,11.2582311,16.89,300.4,140.7718,1.24,0.015736,5.174,0.115,88.73,0.722,0.684,5242.0,4.556,-0.54,15.902,0,0,1,1,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0002756,-0.0002756,0.55,-0.55,15.4,-15.4,0.15,-0.14,183.0,-183.0
4246343,K05051.01,FALSE POSITIVE,0.19749999999999998,139.54219147,3.42,44992.590000000004,186.9535324,39.910000000000004,0.2718419,11.2137,0.9557,85.10499999999999,1.1236,0.8705,5586.9,4.2812,-0.08600000000000001,13.836,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0021544999999999997,-0.002152,0.34009999999999996,-0.34009999999999996,123.4,-122.9,11.594999999999999,-7.9590000000000005,178.9,-173.2
4253860,K05052.01,FALSE POSITIVE,0.0,155.046089,10.205,2238.0,166.60575,444.08,0.322421,42.6,1.271,88.29,12.613,3.511,6513.0,2.782,0.21,12.649,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.001509,-0.001509,0.34,-0.34,72.8,-72.8,93.48,-160.2,433.0,-1733.0
4274816,K05053.01,FALSE POSITIVE,0.5898,14.3641542,2.629,89.2,144.2631,0.98,0.008709,40.5,0.2764,89.38,1.033,0.898,5925.0,4.364,-0.32,14.016,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0002665,-0.0002665,0.822,-0.822,25.6,-25.6,0.34,-0.15,161.0,-166.0
5470851,K05172.01,FALSE POSITIVE,0.0,12.4276185,18.56,147.0,141.3698,1.14,0.01113,4.97,0.303,86.5,0.942,1.054,5869.0,4.513,0.07,15.79,1,0,1,1,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0006588,-0.0006588,1.1,-1.1,13.8,-13.8,0.36,-0.11,182.0,-243.0
5471108,K05173.01,FALSE POSITIVE,0.0,12.427076,17.447,47.5,141.4085,0.82,0.006267,5.504,0.026,89.73,1.193,0.985,5841.0,4.278,-0.02,11.6,1,0,0,1,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0002806,-0.0002806,0.834,-0.834,2.1,-2.1,0.22,-0.19,176.0,-193.0
5524229,K05174.01,CANDIDATE,0.3613,22.4932751,3.172,152.0,132.2511,6.04,0.011101,54.309,0.1313,89.95,4.98,1.699,5186.0,3.273,-0.36,11.4,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0003297,-0.0003297,0.44,-0.44,17.6,-17.6,2.64,-2.38,102.0,-144.0
5525484,K05175.01,FALSE POSITIVE,0.15620000000000003,315.502534,3.112,689.2,389.6319,19.71,0.023284,792.0,0.02,89.95,7.752,2.137,4970.0,2.989,0.14,12.974,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.004908,-0.004908,0.453,-0.453,92.8,-92.8,0.9,-5.15,77.0,-155.0
5529385,K05176.01,CANDIDATE,0.2371,215.732414,1.915,208.2,294.363,1.26,0.013434,800.0,0.4046,89.95,0.856,0.804,5790.0,4.479,-0.52,13.372,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.005771,-0.005771,0.425,-0.425,48.3,-48.3,0.55,-0.15,164.0,-135.0
5547424,K05177.01,FALSE POSITIVE,0.19749999999999998,276.54167976,7.76,44992.590000000004,174.8709449,39.910000000000004,0.2718419,11.2137,0.9557,85.10499999999999,1.1236,0.8705,5586.9,4.2812,-0.08600000000000001,15.999,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0021544999999999997,-0.002152,0.34009999999999996,-0.34009999999999996,123.4,-122.9,11.594999999999999,-7.9590000000000005,178.9,-173.2
5551240,K05178.01,CONFIRMED,1.0,4.13960513,3.31,106.7,134.04705,1.24,0.009625,9.09,0.344,87.83,1.181,1.202,6535.0,4.373,-0.1,14.275,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,4.082e-05,-4.082e-05,0.184,-0.184,10.6,-10.6,0.4,-0.13,154.0,-212.0
6527229,K05296.01,FALSE POSITIVE,0.0,200.79976002,7.6419,92642.0,263.875635,48.77,0.487544,218.01,1.016,89.73,0.916,1.008,5896.0,4.518,-0.08,15.814,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,5.689e-05,-5.689e-05,0.0109,-0.0109,116.0,-116.0,14.27,-4.74,184.0,-205.0
6543192,K05297.01,CANDIDATE,0.962,8.0906952,2.648,82.4,136.7844,0.8,0.008151,23.3,0.151,89.63,0.902,0.928,5374.0,4.495,0.22,14.441,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0001305,-0.0001305,0.348,-0.348,12.1,-12.1,0.09,-0.05,75.0,-85.0
6543674,K05298.01,FALSE POSITIVE,0.0,1.195515364,6.08509,396400.0,132.3039982,156.91,0.634669,2.57502,0.475,79.38,2.264,1.15,6047.0,3.789,-0.42,13.535,0,1,0,1,Done,2018-08-16,q1_q17_dr25_sup_koi,4.3e-08,-4.3e-08,0.00207,-0.00207,122.0,-122.0,37.01,-86.36,211.0,-211.0
6548429,K05299.01,FALSE POSITIVE,0.24910000000000002,210.971635,3.578,519.0,243.576,2.04,0.020818,450.0,0.2091,89.95,0.897,0.992,5838.0,4.529,-0.08,15.106,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.004342,-0.004342,0.887,-0.887,145.0,-145.0,0.7,-0.16,166.0,-176.0
6594945,K05300.01,CANDIDATE,0.0,188.954072,14.17,166.5,160.7576,2.46,0.011886,103.0,0.014,89.99,1.899,1.219,6392.0,3.967,-0.2,13.039,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.008036,-0.008036,1.1,-1.1,16.6,-16.6,0.54,-0.73,155.0,-175.0
6599305,K05301.01,FALSE POSITIVE,0.38589999999999997,42.02646,2.553,190.0,172.228,1.5,0.013558,90.3,0.7156,89.38,1.016,1.013,6158.0,4.431,-0.2,14.519,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01283,-0.01283,0.588,-0.588,12410.0,-12410.0,0.65,-0.15,157.0,-196.0
6600515,K05302.01,FALSE POSITIVE,0.3294,372.04697,14.29,673.4,259.4285,2.7,0.023795,203.37,0.0457,89.95,1.041,1.104,6173.0,4.447,-0.04,14.726,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.02087,-0.02087,1.0,-1.0,64.6,-64.6,1.11,-0.25,146.0,-201.0
6608090,K05303.01,FALSE POSITIVE,0.0956,438.81524,6.75,332.8,307.9493,1.36,0.016477,502.3,0.108,89.95,0.755,0.739,5324.0,4.551,-0.4,13.589,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.03031,-0.03031,1.0,-1.0,55.4,-55.4,0.34,-0.13,173.0,-137.0
2010607,K04929.01,FALSE POSITIVE,0.0,18.622214,4.42,5832.0,141.6268,20.83,0.077196,23.5,0.792,88.07,2.471,1.407,6235.0,3.801,0.02,11.347,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.001024,-0.001024,0.155,-0.155,302.0,-302.0,1.44,-1.05,84.0,-65.0
2015013,K04930.01,FALSE POSITIVE,0.6950000000000001,27.8923345,2.204,139.6,146.02135,2.1,0.010796,97.6,0.0465,89.95,1.78,1.055,5873.0,3.96,-0.18,13.373,0,0,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0002767,-0.0002767,0.237,-0.237,18.3,-18.3,0.91,-0.8,167.0,-170.0
2019199,K04931.01,CANDIDATE,0.10619999999999999,579.81521,5.43,607.0,343.5587,2.71,0.025631,477.0,0.8425,89.95,0.969,0.962,5822.0,4.449,-0.08,14.473,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01732,-0.01732,3.3,-3.3,117.0,-117.0,1.06,-0.29,160.0,-170.0
2158460,K04932.01,CANDIDATE,0.19749999999999998,19.12788374,2.0,44992.590000000004,134.8576413,39.910000000000004,0.2718419,11.2137,0.9557,85.10499999999999,1.1236,0.8705,5586.9,4.2812,-0.08600000000000001,15.892,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0021544999999999997,-0.002152,0.34009999999999996,-0.34009999999999996,123.4,-122.9,11.594999999999999,-7.9590000000000005,178.9,-173.2
2163226,K04933.01,FALSE POSITIVE,0.0703,452.10093,12.69,464.0,460.4884,2.08,0.019881,276.0,0.1063,89.95,0.956,0.953,6276.0,4.456,-0.52,15.107,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.05407,-0.05407,4.2,-4.2,191.0,-191.0,0.8,-0.23,181.0,-214.0
2165352,K04934.01,FALSE POSITIVE,0.0,0.7906069,3.3996,689.2,132.077067,17.97,0.228534,1.302,1.198,23.05,0.72,0.803,4994.0,4.62,-0.1,14.469,1,0,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,6.03e-07,-6.03e-07,0.0389,-0.0389,6.1,-6.1,1.17,-0.73,75.0,-82.0
2305255,K04935.01,FALSE POSITIVE,0.0,24.5714867,29.96,506.4,156.0157,3.04,0.029134,2.24,0.978,64.05,0.956,0.967,5977.0,4.462,-0.22,14.924,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0008155,-0.0008155,1.7,-1.7,23.7,-23.7,0.93,-0.37,161.0,-197.0
2305543,K04936.01,FALSE POSITIVE,0.0,0.681137796,2.7287,105190.0,131.57697,45.75,0.484918,2.449,0.968,66.72,0.864,0.811,5872.0,4.474,-0.58,12.545,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.27e-07,-1.27e-07,0.0108,-0.0108,229.0,-229.0,11.12,-5.98,195.0,-195.0
4276114,K05054.01,FALSE POSITIVE,0.0,3.722404453,2.5214,55368.0,133.56824,144.2,1.652686,13.54,2.375,79.9,0.799,0.811,5747.0,4.542,-0.52,15.691,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.834e-06,-1.834e-06,0.0226,-0.0226,405.0,-405.0,34.47,-14.8,173.0,-173.0
4281023,K05055.01,FALSE POSITIVE,0.4927,230.385488,3.134,568.1,268.65697,10.13,0.021428,557.0,0.2423,89.95,4.331,1.193,5024.0,3.241,-0.24,13.264,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.00233,-0.00233,0.299,-0.299,72.4,-72.4,6.04,-3.13,114.0,-131.0
4281700,K05056.01,FALSE POSITIVE,0.19749999999999998,222.84909312,2.43,44992.590000000004,340.6821732,39.910000000000004,0.2718419,11.2137,0.9557,85.10499999999999,1.1236,0.8705,5586.9,4.2812,-0.08600000000000001,14.786,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0021544999999999997,-0.002152,0.34009999999999996,-0.34009999999999996,123.4,-122.9,11.594999999999999,-7.9590000000000005,178.9,-173.2
4346339,K05057.01,CANDIDATE,0.31690000000000007,493.74242,5.685,506.1,149.1145,7.15,0.02019,658.0,0.2377,89.95,3.243,1.031,5015.0,3.429,-0.24,12.518,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01035,-0.01035,0.581,-0.581,45.2,-45.2,4.37,-1.55,116.0,-115.0
4365461,K05058.01,FALSE POSITIVE,0.0,1.714414962,5.17207,110130.0,131.8661453,116.92,0.663777,3.26683,1.181,68.8,1.613,1.27,6351.0,4.126,-0.04,13.309,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,3.9e-08,-3.9e-08,0.00177,-0.00177,10.3,-10.3,34.36,-34.36,151.0,-208.0
4366923,K05059.01,FALSE POSITIVE,0.0,646.28789332,5.39144,58605.0,234.150707,43.47,0.22401,1120.9,0.004,90.0,1.777,1.357,6582.0,4.069,-0.12,13.03,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,9.46e-05,-9.46e-05,0.0083,-0.0083,64.0,-64.0,7.75,-10.32,71.0,-84.0
4449752,K05060.01,FALSE POSITIVE,0.2366,290.438547,12.85,212.9,283.0998,1.11,0.013162,174.2,0.0916,89.95,0.775,0.79,5392.0,4.557,-0.3,13.064,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.009352,-0.009352,1.3,-1.3,21.3,-21.3,0.37,-0.09,170.0,-138.0
4455763,K05061.01,FALSE POSITIVE,0.0,0.766298172,1.78462,19401.0,131.687569,15.64,0.1438,2.8019,0.813,73.14,0.996,0.976,6267.0,4.431,-0.42,15.581,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.32e-07,-1.32e-07,0.00732,-0.00732,93.2,-93.2,4.88,-2.09,176.0,-220.0
5563057,K05179.01,FALSE POSITIVE,0.935,1.049468616,4.848,22.0,132.26871,0.84,0.004624,1.415,0.731,58.9,1.667,1.469,7479.0,4.162,-0.22,12.519,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,9.093e-06,-9.093e-06,0.31,-0.31,1.3,-1.3,0.26,-0.17,235.0,-314.0
5565261,K05180.01,FALSE POSITIVE,0.0,2.362348096,3.5979,724.7,131.705479,89.55,0.249023,1.842,1.219,48.57,3.293,1.257,5088.0,3.502,-0.18,13.99,0,1,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.614e-06,-2.614e-06,0.0459,-0.0459,8.4,-8.4,32.25,-39.43,139.0,-139.0
5602409,K05181.01,FALSE POSITIVE,0.187,136.830243,2.956,464.3,138.5183,17.22,0.019622,334.0,0.3813,89.95,8.038,2.394,5096.0,3.007,0.07,13.762,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.002708,-0.002708,0.404,-0.404,65.6,-65.6,0.83,-4.95,72.0,-195.0
5603270,K05182.01,FALSE POSITIVE,0.2157,103.284757,1.674,78.4,147.79022,1.96,0.008531,371.0,0.6314,89.95,2.101,1.216,6185.0,3.878,-0.2,12.97,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.001179,-0.001179,0.315,-0.315,26.0,-26.0,0.58,-0.84,170.0,-186.0
5612111,K05183.01,FALSE POSITIVE,0.6275,36.1904638,1.919,263.3,146.55956,1.69,0.014979,142.9,0.2147,89.95,1.033,1.093,6210.0,4.45,-0.1,14.969,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0004108,-0.0004108,0.256,-0.256,67.4,-67.4,0.78,-0.15,163.0,-203.0
5616628,K05184.01,FALSE POSITIVE,0.06250000000000001,419.75224,4.154,754.0,525.0002,2.82,0.025428,749.0,0.3316,89.95,1.016,1.079,6137.0,4.457,-0.08,15.691,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01339,-0.01339,0.671,-0.671,137.0,-137.0,1.24,-0.27,158.0,-216.0
5623137,K05185.01,FALSE POSITIVE,0.21919999999999998,419.95929,13.86,196.2,354.2265,1.53,0.013138,206.1,0.4834,89.95,1.068,0.857,5953.0,4.314,-0.46,14.44,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.06137,-0.06137,1.8,-1.8,40.3,-40.3,0.51,-0.28,171.0,-163.0
6611779,K05304.01,FALSE POSITIVE,0.1799,206.309658,1.498,277.1,231.818,2.36,0.017062,640.0,0.8152,89.95,1.267,1.02,6028.0,4.241,-0.12,12.351,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.004317,-0.004317,0.471,-0.471,75.2,-75.2,1.12,-0.47,150.0,-175.0
6612411,K05305.01,FALSE POSITIVE,0.0,8.46184728,35.525,411.2,134.13323,4.92,0.023534,1.1671,0.965,34.22,1.913,1.63,7663.0,4.087,-0.12,12.509,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,6.275e-05,-6.275e-05,0.635,-0.635,4.2,-4.2,1.34,-1.1,237.0,-316.0
6612973,K05306.01,FALSE POSITIVE,0.2385,681.01756,8.74,133.9,136.3997,1.69,0.010795,562.0,0.362,89.95,1.435,0.927,6295.0,4.091,-0.66,12.119,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01934,-0.01934,1.1,-1.1,17.3,-17.3,0.69,-0.48,200.0,-219.0
6615600,K05307.01,FALSE POSITIVE,0.0,2.19509634,1.796,227.7,132.74891,1.32,0.013793,9.35,0.173,88.94,0.878,0.975,5799.0,4.539,-0.1,15.933,0,0,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.424e-05,-1.424e-05,0.134,-0.134,19.0,-19.0,0.35,-0.11,163.0,-204.0
6634112,K05308.01,CANDIDATE,0.0,9.942228056,2.45451,31068.0,133.8474942,22.15,0.24062,25.417,0.93,87.9,0.843,0.775,5268.0,4.475,-0.14,14.099,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,6.87e-07,-6.87e-07,0.00377,-0.00377,23.4,-23.4,3.6,-2.94,158.0,-158.0
6635813,K05309.01,FALSE POSITIVE,0.19749999999999998,141.00582791,3.0,44992.590000000004,135.4379543,39.910000000000004,0.2718419,11.2137,0.9557,85.10499999999999,1.1236,0.8705,5586.9,4.2812,-0.08600000000000001,14.941,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0021544999999999997,-0.002152,0.34009999999999996,-0.34009999999999996,123.4,-122.9,11.594999999999999,-7.9590000000000005,178.9,-173.2
6675757,K05310.01,CANDIDATE,0.982,22.2903562,1.623,130.4,152.37929,1.13,0.010324,106.0,0.028,89.99,1.0,0.956,5597.0,4.418,0.14,13.993,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0002366,-0.0002366,0.287,-0.287,19.8,-19.8,0.16,-0.1,75.0,-84.0
6677415,K05311.01,FALSE POSITIVE,0.4831,73.9239955,1.699,634.0,168.2132,1.64,0.02282,326.0,0.2907,89.95,0.658,0.71,5040.0,4.652,-0.46,15.959,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0009436,-0.0009436,0.391,-0.391,154.0,-154.0,0.24,-0.11,149.0,-139.0
2309910,K04937.01,FALSE POSITIVE,0.0,1.8437362,21.04,341.1,132.23042,25.26,0.207686,1.208,1.189,10.01,1.114,1.033,6032.0,4.358,-0.04,14.615,1,0,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.319e-05,-1.319e-05,1.1,-1.1,7.8,-7.8,7.9,-4.24,190.0,-232.0
2310993,K04938.01,CANDIDATE,0.997,55.180772,9.791,474.6,147.7141,2.37,0.020178,41.9,0.306,89.58,1.076,1.126,6306.0,4.426,-0.1,15.551,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.001662,-0.001662,0.555,-0.555,43.4,-43.4,0.74,-0.29,174.0,-261.0
2437209,K04939.01,FALSE POSITIVE,0.0,281.36926,66.892,12435.0,215.41653,56.94,0.098333,35.277,0.038,89.94,5.303,1.366,4818.0,3.125,0.1,16.353,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.003941,-0.003941,0.32,-0.32,100.0,-100.0,10.75,-13.13,86.0,-86.0
2437653,K04940.01,CANDIDATE,0.59,84.6405853,2.657,784.0,183.17243,1.72,0.024985,242.0,0.2541,89.95,0.63,0.616,4386.0,4.629,-0.26,15.16,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0009678,-0.0009678,0.306,-0.306,117.0,-117.0,0.14,-0.18,130.0,-129.0
2438406,K04941.01,FALSE POSITIVE,0.0,262.71162,7.72,1449.0,134.3692,3.69,0.034145,268.8,0.019,90.0,0.99,0.847,5398.0,4.375,0.04,16.546,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.02164,-0.02164,1.4,-1.4,264.0,-264.0,1.05,-0.61,187.0,-168.0
2452289,K04942.01,FALSE POSITIVE,0.29969999999999997,6.0353643,9.211,47.2,133.1818,1.88,0.00673,3.68,0.707,79.07,2.552,1.784,7377.0,3.876,-0.08,12.291,0,0,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0001355,-0.0001355,0.365,-0.365,2.5,-2.5,0.65,-0.53,231.0,-310.0
2555080,K04943.01,CANDIDATE,0.21480000000000002,15.2024426,8.11,834.0,136.9199,113.97,0.02523,13.76,0.324,88.81,41.367,1.803,3984.0,1.461,0.2,13.297,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0007521,-0.0007521,2.7,-2.7,121.0,-121.0,32.23,-25.92,91.0,-93.0
2569488,K04944.01,FALSE POSITIVE,0.0,1.52327807,3.813,924.2,132.3306,22.88,0.026486,3.189,0.026,89.53,7.912,0.981,4477.0,2.633,0.22,14.161,0,0,1,1,Done,2018-08-16,q1_q17_dr25_sup_koi,2.751e-06,-2.751e-06,0.476,-0.476,19.1,-19.1,6.36,-2.27,67.0,-47.0
4459503,K05062.01,FALSE POSITIVE,0.19749999999999998,260.31119904,3.23,44992.590000000004,314.5841346,39.910000000000004,0.2718419,11.2137,0.9557,85.10499999999999,1.1236,0.8705,5586.9,4.2812,-0.08600000000000001,14.34,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0021544999999999997,-0.002152,0.34009999999999996,-0.34009999999999996,123.4,-122.9,11.594999999999999,-7.9590000000000005,178.9,-173.2
4464689,K05063.01,FALSE POSITIVE,0.21760000000000002,574.37064,11.89,227.6,391.2165,3.11,0.014938,254.0,0.7455,89.95,1.905,1.062,6749.0,3.905,-0.92,12.928,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.02463,-0.02463,1.4,-1.4,22.9,-22.9,1.0,-1.22,214.0,-254.0
4469825,K05064.01,FALSE POSITIVE,0.2278,253.87706,11.18,265.6,197.0254,1.81,0.015257,162.7,0.3892,89.95,1.086,1.105,6553.0,4.41,-0.36,12.724,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01621,-0.01621,1.6,-1.6,31.3,-31.3,0.78,-0.18,155.0,-196.0
4470888,K05065.01,FALSE POSITIVE,0.1641,523.36921,1.007,9918.0,185.174,17.45,0.175023,2421.7,1.0046,89.95,0.913,0.978,6397.0,4.508,-0.62,15.577,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.001343,-0.001343,0.391,-0.391,1844.0,-1844.0,6.71,-1.51,191.0,-224.0
